-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2603,2604,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12836,-1,2710,-1,2603,2604,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2653,2654,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2710,2711,2653,2654,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2703,2704,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2710,2711,2703,2704,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2663,14640,14642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2760,14629,14629,2664,2711,2711,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3000,3001,-1,-1,2713,14768,14770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2810,14757,14757,13601,2711,2711,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3050,3051,-1,-1,2712,2550,2551,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2710,2711,2711,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2712,2600,2601,2602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2550,2551,2552,-1,2710,-1,3000,3001,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2712,2650,2651,2652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2600,2601,2602,-1,2710,-1,3050,3051,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2650,2651,2652,-1,2710,-1,2711,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2603,2604,-1,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12836,-1,-1,2710,-1,2711,2603,2604,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2653,2654,2711,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2710,2711,2711,2653,2654,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2703,2704,2711,2711,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2710,2711,2711,2703,2704,-1,-1,-1,-1
-1,-1,-1,-1,-1,14629,14629,14629,14629,14629,14629,14629,14642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2760,14629,14629,14629,14629,14629,14629,14629,14629
-1,-1,-1,-1,-1,14757,14757,14757,14757,14757,14757,14757,14770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2810,14757,14757,14757,14757,14757,14757,14757,14757
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
